TradeDateTime,Product,Contract,Price,Quantity
19/04/2022 10:09,Energy,Q01,24.56,1
19/04/2022 10:09,Energy,Q01,24.56,1
19/04/2022 10:09,Energy,Q01,24.5625,1
19/04/2022 10:09,Energy,Q01,24.565,1
19/04/2022 10:09,Energy,Q01,24.5625,1
19/04/2022 10:09,Energy,Q01,24.5625,1
19/04/2022 10:09,Energy,Q01,24.565,1
19/04/2022 10:09,Energy,Q01,24.565,1
19/04/2022 10:09,Energy,Q01,24.555,1
19/04/2022 10:09,Energy,Q01,24.555,1
19/04/2022 10:09,Energy,Q01,24.5575,1
19/04/2022 10:09,Energy,Q01,24.56,1
19/04/2022 10:09,Energy,Q01,24.5625,1
19/04/2022 10:09,Energy,Q01,24.5625,1
19/04/2022 10:09,Energy,Q01,24.5675,3
19/04/2022 10:09,Energy,Q01,24.5675,2
19/04/2022 10:09,Energy,Q01,24.5675,1
19/04/2022 10:10,Energy,Q01,24.5625,1
19/04/2022 10:10,Energy,Q01,24.5625,3
19/04/2022 10:10,Energy,Q01,24.5625,2
19/04/2022 10:10,Energy,Q01,24.5675,1
19/04/2022 10:10,Emission - Venue B,M01,20.2,5
19/04/2022 10:10,Emission - Venue B,M01,20.2,5
19/04/2022 10:10,Emission - Venue A,DA,20.35,10
19/04/2022 10:10,Energy,Q01,24.565,1
19/04/2022 10:10,Energy,Q01,24.565,1
19/04/2022 10:10,Energy,Q01,24.555,1
19/04/2022 10:10,Energy,Q01,24.555,1
19/04/2022 10:10,Energy,Q01,24.555,5
19/04/2022 10:10,Energy,Q01,24.555,4
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Emission - Venue A,DA,20.375,70
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Emission - Venue A,DA,20.375,30
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Emission - Venue A,DA,20.375,5
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Energy,Q01,24.555,1
19/04/2022 10:11,Energy,Q01,24.555,4
19/04/2022 10:11,Energy,Q01,24.555,6
19/04/2022 10:12,Energy,Q01,24.555,2
19/04/2022 10:12,Energy,Q01,24.555,1
19/04/2022 10:12,Energy,Q01,24.555,1
19/04/2022 10:12,Energy,Q01,24.555,1
19/04/2022 10:12,Energy,Q01,24.555,1
19/04/2022 10:12,Energy,Q01,24.555,2
19/04/2022 10:12,Energy,Q01,24.555,5
19/04/2022 10:12,Energy,Q01,24.555,1
19/04/2022 10:12,Energy,Q01,24.555,1
19/04/2022 10:12,Energy,Q01,24.555,1
19/04/2022 10:12,Energy,Q01,24.555,2
19/04/2022 10:12,Energy,Q01,24.55,5
19/04/2022 10:12,Energy,Q01,24.55,1
19/04/2022 10:12,Energy,Q01,24.55,5
19/04/2022 10:12,Energy,Q01,24.55,1
19/04/2022 10:12,Energy,Q01,24.55,1
19/04/2022 10:12,Energy,Q01,24.55,5
19/04/2022 10:12,Energy,Q01,24.55,2
19/04/2022 10:12,Energy,Q01,24.55,1
19/04/2022 10:12,Energy,Q01,24.55,3
19/04/2022 10:12,Energy,Q01,24.55,1
19/04/2022 10:12,Energy,Q01,24.55,2
19/04/2022 10:12,Energy,Q01,24.55,1
19/04/2022 10:12,Energy,Q01,24.5375,1
19/04/2022 10:13,Energy,Q01,24.53,2
19/04/2022 10:13,Energy,Q01,24.5325,1
19/04/2022 10:13,Energy,Q01,24.5325,1
19/04/2022 10:13,Energy,Q01,24.5325,1
19/04/2022 10:13,Energy,Q01,24.535,1
19/04/2022 10:14,Energy,Q01,24.5325,1
19/04/2022 10:14,Energy,Q01,24.5325,1
19/04/2022 10:14,Emission - Venue A,DA,20.35,146
19/04/2022 10:14,Emission - Venue A,DA,20.35,146
19/04/2022 10:14,Emission - Venue A,DA,20.35,4
19/04/2022 10:14,Energy,Q01,24.53,1
19/04/2022 10:14,Energy,Q01,24.5325,2
19/04/2022 10:14,Energy,Q01,24.5325,2
19/04/2022 10:14,Energy,Q01,24.53,1
19/04/2022 10:14,Energy,Q01,24.53,1
19/04/2022 10:14,Energy,Q01,24.525,1
19/04/2022 10:14,Energy,Q01,24.525,5
19/04/2022 10:14,Energy,Q01,24.525,5
19/04/2022 10:14,Energy,Q01,24.525,1
19/04/2022 10:14,Energy,Q01,24.525,1
19/04/2022 10:14,Energy,Q01,24.525,1
19/04/2022 10:14,Energy,Q01,24.525,1
19/04/2022 10:15,Energy,Q01,24.525,1
19/04/2022 10:15,Energy,Q01,24.525,1
19/04/2022 10:15,Energy,Q01,24.5275,1
19/04/2022 10:15,Energy,Q01,24.525,1
19/04/2022 10:15,Energy,Q01,24.5275,1
19/04/2022 10:15,Emission - Venue A,DA,20.34375,50
19/04/2022 10:15,Energy,Q01,24.525,2
19/04/2022 10:15,Energy,Q01,24.525,1
19/04/2022 10:15,Energy,Q01,24.525,1
19/04/2022 10:15,Energy,Q01,24.525,1
19/04/2022 10:15,Emission - Venue A,DA,20.34375,3
19/04/2022 10:15,Energy,Q01,24.525,1
19/04/2022 10:15,Energy,Q01,24.5275,1
19/04/2022 10:15,Energy,Q01,24.5275,1
19/04/2022 10:15,Emission - Venue A,DA,20.34375,10
19/04/2022 10:15,Emission - Venue A,DA,20.34375,10
19/04/2022 10:15,Emission - Venue A,DA,20.34375,8
19/04/2022 10:15,Emission - Venue A,DA,20.34375,8
19/04/2022 10:15,Energy,Q01,24.525,8
19/04/2022 10:15,Emission - Venue A,DA,20.35625,10
19/04/2022 10:15,Emission - Venue A,DA,20.35625,10
19/04/2022 10:16,Emission - Venue A,DA,20.35625,2
19/04/2022 10:16,Emission - Venue A,DA,20.35625,100
19/04/2022 10:16,Emission - Venue A,DA,20.35625,98
19/04/2022 10:16,Energy,Q01,24.525,1
19/04/2022 10:16,Energy,Q01,24.525,1
19/04/2022 10:16,Energy,Q01,24.5125,1
19/04/2022 10:16,Energy,Q01,24.5125,1
19/04/2022 10:16,Energy,Q01,24.5125,1
19/04/2022 10:16,Energy,Q01,24.5075,1
19/04/2022 10:16,Energy,Q01,24.5075,1
19/04/2022 10:16,Energy,Q01,24.505,1
19/04/2022 10:16,Energy,Q01,24.505,1
19/04/2022 10:17,Energy,Q01,24.51,1
19/04/2022 10:17,Energy,Q01,24.515,1
19/04/2022 10:17,Energy,Q01,24.5175,1
19/04/2022 10:17,Emission - Venue A,DA,20.35,8
19/04/2022 10:17,Emission - Venue A,DA,20.325,8
19/04/2022 10:17,Energy,Q01,24.525,2
19/04/2022 10:17,Energy,Q01,24.5275,1
19/04/2022 10:17,Energy,Q01,24.525,1
19/04/2022 10:17,Energy,Q01,24.515,1
19/04/2022 10:17,Energy,Q01,24.52,1
19/04/2022 10:17,Energy,Q01,24.52,1
19/04/2022 10:17,Energy,Q01,24.52,1
19/04/2022 10:17,Energy,Q01,24.525,1
19/04/2022 10:17,Energy,Q01,24.525,1
19/04/2022 10:17,Energy,Q01,24.515,2
19/04/2022 10:17,Energy,Q01,24.515,1
19/04/2022 10:17,Energy,Q01,24.515,1
19/04/2022 10:17,Emission - Venue A,DA,20.35,2
19/04/2022 10:18,Energy,Q01,24.5175,1
19/04/2022 10:18,Energy,Q01,24.515,1
19/04/2022 10:18,Energy,Q01,24.515,1
19/04/2022 10:18,Energy,Q01,24.515,1
19/04/2022 10:19,Energy,Q01,24.515,1
19/04/2022 10:19,Energy,Q01,24.5,10
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5025,1
19/04/2022 10:19,Energy,Q01,24.5025,1
19/04/2022 10:19,Energy,Q01,24.5025,5
19/04/2022 10:19,Energy,Q01,24.5025,2
19/04/2022 10:19,Energy,Q01,24.5,8
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5075,1
19/04/2022 10:19,Energy,Q01,24.515,3
19/04/2022 10:19,Energy,Q01,24.5125,10
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.505,1
19/04/2022 10:19,Energy,Q01,24.505,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Emission - Venue B,M01,20.10125,5
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Emission - Venue B,M01,20.11375,5
19/04/2022 10:19,Emission - Venue A,DA,20.325,30
19/04/2022 10:19,Emission - Venue A,DA,20.3375,50
19/04/2022 10:19,Emission - Venue A,DA,20.3375,53
19/04/2022 10:19,Energy,Q01,24.4875,1
19/04/2022 10:19,Emission - Venue B,M01,20.08875,5
19/04/2022 10:19,Emission - Venue B,M01,20.0625,5
19/04/2022 10:19,Emission - Venue B,M01,20.0625,5
19/04/2022 10:19,Energy,Q01,24.495,1
19/04/2022 10:19,Energy,Q01,24.495,1
19/04/2022 10:19,Energy,Q01,24.4925,1
19/04/2022 10:19,Energy,Q01,24.495,2
19/04/2022 10:19,Energy,Q01,24.495,1
19/04/2022 10:19,Energy,Q01,24.4925,1
19/04/2022 10:19,Energy,Q01,24.485,1
19/04/2022 10:19,Energy,Q01,24.485,1
19/04/2022 10:19,Energy,Q01,24.4875,1
19/04/2022 10:19,Energy,Q01,24.4975,1
19/04/2022 10:19,Energy,Q01,24.5,1
19/04/2022 10:19,Emission - Venue A,DA,20.3375,50
19/04/2022 10:19,Emission - Venue A,DA,20.3375,50
19/04/2022 10:19,Emission - Venue A,DA,20.3375,15
19/04/2022 10:19,Energy,Q01,24.5075,1
19/04/2022 10:19,Energy,Q01,24.5075,1
19/04/2022 10:19,Emission - Venue A,DA,20.33125,25
19/04/2022 10:19,Energy,Q01,24.4975,1
19/04/2022 10:19,Emission - Venue A,DA,20.3375,50
19/04/2022 10:19,Emission - Venue A,DA,20.3375,155
19/04/2022 10:19,Emission - Venue A,DA,20.3375,100
19/04/2022 10:19,Emission - Venue A,DA,20.33125,155
19/04/2022 10:19,Emission - Venue A,DA,20.3375,50
19/04/2022 10:19,Emission - Venue A,DA,20.3375,15
19/04/2022 10:19,Emission - Venue A,DA,20.325,15
19/04/2022 10:19,Energy,Q01,24.49,1
19/04/2022 10:19,Energy,Q01,24.4925,3
19/04/2022 10:19,Energy,Q01,24.4925,1
19/04/2022 10:19,Energy,Q01,24.4925,1
19/04/2022 10:19,Emission - Venue A,DA,20.3375,100
19/04/2022 10:19,Energy,Q01,24.48,1
19/04/2022 10:19,Energy,Q01,24.48,1
19/04/2022 10:19,Energy,Q01,24.48,3
19/04/2022 10:19,Energy,Q01,24.48,1
19/04/2022 10:19,Energy,Q01,24.4825,1
19/04/2022 10:19,Emission - Venue A,DA,20.3375,100
19/04/2022 10:19,Energy,Q01,24.4775,3
19/04/2022 10:19,Energy,Q01,24.475,1
19/04/2022 10:19,Energy,Q01,24.48,1
19/04/2022 10:19,Energy,Q01,24.4825,1
19/04/2022 10:19,Energy,Q01,24.48,1
19/04/2022 10:19,Energy,Q01,24.4775,1
19/04/2022 10:19,Energy,Q01,24.48,1
19/04/2022 10:19,Energy,Q01,24.48,2
19/04/2022 10:19,Energy,Q01,24.475,4
19/04/2022 10:19,Energy,Q01,24.475,1
19/04/2022 10:19,Energy,Q01,24.475,1
19/04/2022 10:19,Emission - Venue A,DA,20.3375,27
19/04/2022 10:19,Emission - Venue A,DA,20.3375,90
19/04/2022 10:19,Energy,Q01,24.4775,1
19/04/2022 10:20,Emission - Venue A,DA,20.3375,250
19/04/2022 10:20,Energy,Q01,24.4775,1
19/04/2022 10:20,Emission - Venue A,DA,20.3375,100
19/04/2022 10:20,Energy,Q01,24.475,1
19/04/2022 10:20,Energy,Q01,24.475,1
19/04/2022 10:20,Energy,Q01,24.475,1
19/04/2022 10:20,Energy,Q01,24.4725,1
19/04/2022 10:20,Energy,Q01,24.4725,1
19/04/2022 10:20,Energy,Q01,24.4725,1
19/04/2022 10:20,Energy,Q01,24.475,1
19/04/2022 10:20,Energy,Q01,24.4725,1
19/04/2022 10:20,Energy,Q01,24.4725,3
19/04/2022 10:20,Energy,Q01,24.4725,1
19/04/2022 10:20,Energy,Q01,24.475,10
19/04/2022 10:20,Energy,Q01,24.4775,1
19/04/2022 10:20,Energy,Q01,24.475,1
19/04/2022 10:20,Energy,Q01,24.475,1
19/04/2022 10:20,Energy,Q01,24.45,1
19/04/2022 10:20,Energy,Q01,24.4575,1
19/04/2022 10:20,Energy,Q01,24.455,1
19/04/2022 10:20,Energy,Q01,24.46,1
19/04/2022 10:20,Energy,Q01,24.46,1
19/04/2022 10:20,Energy,Q01,24.4575,1
19/04/2022 10:20,Energy,Q01,24.4575,4
19/04/2022 10:20,Energy,Q01,24.4575,5
19/04/2022 10:20,Energy,Q01,24.4525,10
19/04/2022 10:20,Energy,Q01,24.46,12
19/04/2022 10:20,Energy,Q01,24.4625,1
19/04/2022 10:20,Energy,Q01,24.4625,1
19/04/2022 10:20,Energy,Q01,24.4725,16
19/04/2022 10:20,Energy,Q01,24.4625,1
19/04/2022 10:20,Energy,Q01,24.4725,1
19/04/2022 10:20,Energy,Q01,24.4725,1
19/04/2022 10:20,Energy,Q01,24.475,1
19/04/2022 10:20,Energy,Q01,24.475,1
19/04/2022 10:20,Energy,Q01,24.475,1
19/04/2022 10:20,Energy,Q01,24.4625,1
19/04/2022 10:20,Emission - Venue A,DA,20.30625,10
19/04/2022 10:20,Emission - Venue A,DA,20.30625,100
19/04/2022 10:20,Emission - Venue A,DA,20.30625,30
19/04/2022 10:20,Energy,Q01,24.4725,1
19/04/2022 10:20,Energy,Q01,24.4725,1
19/04/2022 10:20,Energy,Q01,24.4725,1
19/04/2022 10:20,Emission - Venue A,DA,20.30625,70
19/04/2022 10:20,Emission - Venue A,DA,20.3,85
19/04/2022 10:20,Emission - Venue A,DA,20.3,15
19/04/2022 10:20,Emission - Venue A,DA,20.3,100
19/04/2022 10:20,Emission - Venue A,DA,20.3,100
19/04/2022 10:21,Emission - Venue B,M01,20.06875,5
19/04/2022 10:21,Energy,Q01,24.47,1
19/04/2022 10:21,Energy,Q01,24.47,1
19/04/2022 10:21,Emission - Venue B,M01,20.06875,5
19/04/2022 10:21,Emission - Venue B,M01,20.06875,5
19/04/2022 10:21,Emission - Venue B,M01,20.06875,5
19/04/2022 10:21,Energy,Q01,24.475,1
19/04/2022 10:21,Energy,Q01,24.47,1
19/04/2022 10:21,Energy,Q01,24.4675,1
19/04/2022 10:21,Emission - Venue A,DA,20.3,20
19/04/2022 10:21,Energy,Q01,24.4675,1
19/04/2022 10:21,Emission - Venue B,M01,20.06875,5
19/04/2022 10:21,Emission - Venue B,M01,20.06875,5
19/04/2022 10:21,Emission - Venue B,M01,20.06875,5
19/04/2022 10:21,Energy,Q01,24.4625,1
19/04/2022 10:21,Energy,Q01,24.4625,1
19/04/2022 10:21,Energy,Q01,24.465,1
19/04/2022 10:21,Energy,Q01,24.455,1
19/04/2022 10:21,Emission - Venue A,DA,20.3,10
19/04/2022 10:21,Emission - Venue A,DA,20.3,40
19/04/2022 10:21,Emission - Venue A,DA,20.28125,2
19/04/2022 10:21,Energy,Q01,24.45,5
19/04/2022 10:21,Energy,Q01,24.45,5
19/04/2022 10:21,Emission - Venue A,DA,20.28125,60
19/04/2022 10:21,Emission - Venue A,DA,20.28125,100
19/04/2022 10:21,Energy,Q01,24.4575,1
19/04/2022 10:21,Energy,Q01,24.4575,1
19/04/2022 10:21,Emission - Venue A,DA,20.2875,10
19/04/2022 10:21,Emission - Venue A,DA,20.2875,10
19/04/2022 10:21,Energy,Q01,24.4625,1
19/04/2022 10:21,Emission - Venue A,DA,20.2875,3
19/04/2022 10:21,Emission - Venue A,DA,20.2875,3
19/04/2022 10:22,Energy,Q01,24.455,1
19/04/2022 10:22,Energy,Q01,24.4525,1
19/04/2022 10:22,Energy,Q01,24.45,1
19/04/2022 10:22,Energy,Q01,24.45,1
19/04/2022 10:22,Energy,Q01,24.45,1
19/04/2022 10:22,Energy,Q01,24.4525,2
19/04/2022 10:22,Energy,Q01,24.4575,1
19/04/2022 10:22,Energy,Q01,24.455,1
19/04/2022 10:22,Emission - Venue A,M01,20.125,2
19/04/2022 10:22,Energy,Q01,24.455,1
19/04/2022 10:22,Energy,Q01,24.455,2
19/04/2022 10:22,Emission - Venue A,DA,20.26875,60
19/04/2022 10:22,Energy,Q01,24.4625,1
19/04/2022 10:23,Energy,Q01,24.4675,2
19/04/2022 10:23,Emission - Venue A,DA,20.275,25
19/04/2022 10:23,Energy,Q01,24.4625,2
19/04/2022 10:23,Energy,Q01,24.4675,1
19/04/2022 10:23,Energy,Q01,24.4625,2
19/04/2022 10:23,Energy,Q01,24.4675,1
19/04/2022 10:23,Energy,Q01,24.465,1
19/04/2022 10:23,Energy,Q01,24.4775,1
19/04/2022 10:23,Energy,Q01,24.4775,1
19/04/2022 10:23,Emission - Venue B,M01,20.0575,5
19/04/2022 10:23,Energy,Q01,24.4775,1
19/04/2022 10:23,Energy,Q01,24.4775,1
19/04/2022 10:23,Energy,Q01,24.4675,1
19/04/2022 10:23,Energy,Q01,24.4675,1
19/04/2022 10:24,Energy,Q01,24.4675,1
19/04/2022 10:24,Energy,Q01,24.4675,1
19/04/2022 10:24,Energy,Q01,24.4675,1
19/04/2022 10:24,Energy,Q01,24.4675,1
19/04/2022 10:24,Energy,Q01,24.4675,1
19/04/2022 10:24,Energy,Q01,24.4675,1
19/04/2022 10:24,Energy,Q01,24.4675,1
19/04/2022 10:24,Energy,Q01,24.4675,1
19/04/2022 10:24,Energy,Q01,24.455,1
19/04/2022 10:24,Emission - Venue A,DA,20.2625,10
19/04/2022 10:24,Energy,Q01,24.4525,1
19/04/2022 10:24,Energy,Q01,24.45,3
19/04/2022 10:24,Energy,Q01,24.45,2
19/04/2022 10:24,Energy,Q01,24.45,3
19/04/2022 10:25,Energy,Q01,24.4375,1
19/04/2022 10:25,Energy,Q01,24.4325,3
19/04/2022 10:25,Energy,Q01,24.43,1
19/04/2022 10:25,Energy,Q01,24.4375,2
19/04/2022 10:25,Energy,Q01,24.4375,17
19/04/2022 10:25,Energy,Q01,24.4325,2
19/04/2022 10:25,Energy,Q01,24.43,2
19/04/2022 10:25,Energy,Q01,24.4325,1
19/04/2022 10:25,Energy,Q01,24.4325,2
19/04/2022 10:25,Energy,Q01,24.4275,1
19/04/2022 10:25,Energy,Q01,24.4275,1
19/04/2022 10:25,Energy,Q01,24.4375,1
19/04/2022 10:25,Energy,Q01,24.435,1
19/04/2022 10:25,Energy,Q01,24.4325,1
19/04/2022 10:25,Energy,Q01,24.4375,5
19/04/2022 10:25,Energy,Q01,24.4375,5
19/04/2022 10:25,Energy,Q01,24.4375,1
19/04/2022 10:25,Energy,Q01,24.4375,1
19/04/2022 10:25,Energy,Q01,24.4325,1
19/04/2022 10:25,Energy,Q01,24.4325,1
19/04/2022 10:25,Energy,Q01,24.4325,1
19/04/2022 10:25,Energy,Q01,24.43,1
19/04/2022 10:25,Energy,Q01,24.4275,1
19/04/2022 10:25,Energy,Q01,24.435,1
19/04/2022 10:25,Energy,Q01,24.4275,1
19/04/2022 10:25,Energy,Q01,24.4275,3
19/04/2022 10:25,Energy,Q01,24.4325,1
19/04/2022 10:25,Energy,Q01,24.4175,1
19/04/2022 10:25,Energy,Q01,24.425,5
19/04/2022 10:25,Energy,Q01,24.4175,1
19/04/2022 10:25,Energy,Q01,24.4175,1
19/04/2022 10:25,Energy,Q01,24.425,18
19/04/2022 10:25,Energy,Q01,24.425,2
19/04/2022 10:25,Energy,Q01,24.41,1
19/04/2022 10:25,Energy,Q01,24.4,1
19/04/2022 10:25,Energy,Q01,24.4075,5
19/04/2022 10:25,Energy,Q01,24.4,1
19/04/2022 10:25,Energy,Q01,24.4,1
19/04/2022 10:25,Energy,Q01,24.4,1
19/04/2022 10:25,Energy,Q01,24.4,2
19/04/2022 10:25,Energy,Q01,24.395,3
19/04/2022 10:25,Energy,Q01,24.3975,1
19/04/2022 10:25,Energy,Q01,24.3975,1
19/04/2022 10:25,Emission - Venue A,DA,20.2625,8
19/04/2022 10:25,Emission - Venue B,M01,20.095,10
19/04/2022 10:26,Energy,Q01,24.405,2
19/04/2022 10:26,Energy,Q01,24.4025,2
19/04/2022 10:26,Energy,Q01,24.405,3
19/04/2022 10:26,Energy,Q01,24.4025,1
19/04/2022 10:26,Energy,Q01,24.3975,1
19/04/2022 10:26,Energy,Q01,24.3975,1
19/04/2022 10:26,Energy,Q01,24.4,1
19/04/2022 10:26,Energy,Q01,24.3975,1
19/04/2022 10:26,Energy,Q01,24.4,1
19/04/2022 10:26,Emission - Venue A,DA,20.26875,62
19/04/2022 10:26,Energy,Q01,24.4025,1
19/04/2022 10:26,Emission - Venue A,DA,20.26875,88
19/04/2022 10:26,Energy,Q01,24.4,2
19/04/2022 10:26,Emission - Venue A,DA,20.2625,25
19/04/2022 10:26,Energy,Q01,24.4125,1
19/04/2022 10:26,Energy,Q01,24.4125,1
19/04/2022 10:26,Energy,Q01,24.4075,1
19/04/2022 10:26,Energy,Q01,24.42,2
19/04/2022 10:26,Energy,Q01,24.4175,1
19/04/2022 10:26,Energy,Q01,24.4175,1
19/04/2022 10:26,Energy,Q01,24.42,1
19/04/2022 10:27,Energy,Q01,24.4225,1
19/04/2022 10:27,Energy,Q01,24.42,1
19/04/2022 10:27,Energy,Q01,24.4175,1
19/04/2022 10:27,Energy,Q01,24.42,1
19/04/2022 10:27,Energy,Q01,24.4175,2
19/04/2022 10:27,Energy,Q01,24.4175,1
19/04/2022 10:27,Energy,Q01,24.4225,3
19/04/2022 10:27,Emission - Venue A,DA,20.2625,50
19/04/2022 10:27,Emission - Venue A,DA,20.2625,25
19/04/2022 10:27,Emission - Venue A,DA,20.2625,42
19/04/2022 10:27,Energy,Q01,24.4175,1
19/04/2022 10:27,Emission - Venue A,DA,20.25625,50
19/04/2022 10:27,Energy,Q01,24.4125,1
19/04/2022 10:27,Energy,Q01,24.41,1
19/04/2022 10:27,Energy,Q01,24.41,1
19/04/2022 10:27,Energy,Q01,24.4075,1
19/04/2022 10:27,Energy,Q01,24.4125,1
19/04/2022 10:27,Emission - Venue A,DA,20.225,45
19/04/2022 10:27,Energy,Q01,24.4125,1
19/04/2022 10:27,Energy,Q01,24.4125,1
19/04/2022 10:27,Energy,Q01,24.42,1
19/04/2022 10:27,Energy,Q01,24.4175,1
19/04/2022 10:27,Energy,Q01,24.4225,1
19/04/2022 10:28,Energy,Q01,24.4225,1
19/04/2022 10:28,Energy,Q01,24.4225,1
19/04/2022 10:28,Energy,Q01,24.4225,3
19/04/2022 10:28,Energy,Q01,24.4225,1
19/04/2022 10:28,Energy,Q01,24.4225,2
19/04/2022 10:28,Energy,Q01,24.43,1
19/04/2022 10:28,Energy,Q01,24.43,1
19/04/2022 10:28,Energy,Q01,24.43,1
19/04/2022 10:28,Energy,Q01,24.4225,1
19/04/2022 10:28,Energy,Q01,24.4325,1
19/04/2022 10:28,Energy,Q01,24.4325,2
19/04/2022 10:28,Energy,Q01,24.4325,1
19/04/2022 10:28,Energy,Q01,24.4325,1
19/04/2022 10:28,Energy,Q01,24.4325,1
19/04/2022 10:28,Energy,Q01,24.4275,1
19/04/2022 10:28,Energy,Q01,24.4275,1
19/04/2022 10:29,Energy,Q01,24.4225,1
19/04/2022 10:29,Energy,Q01,24.4225,1
19/04/2022 10:29,Energy,Q01,24.4125,2
19/04/2022 10:29,Energy,Q01,24.4125,3
19/04/2022 10:29,Energy,Q01,24.4,1
19/04/2022 10:29,Energy,Q01,24.4025,1
19/04/2022 10:29,Energy,Q01,24.4025,1
19/04/2022 10:29,Energy,Q01,24.4075,1
19/04/2022 10:29,Energy,Q01,24.405,1
19/04/2022 10:29,Energy,Q01,24.4025,1
19/04/2022 10:29,Energy,Q01,24.405,1
19/04/2022 10:29,Energy,Q01,24.4025,1
19/04/2022 10:29,Energy,Q01,24.4025,1
19/04/2022 10:29,Energy,Q01,24.4,5
19/04/2022 10:29,Energy,Q01,24.4,2
19/04/2022 10:29,Energy,Q01,24.4,1
19/04/2022 10:29,Energy,Q01,24.4,1
19/04/2022 10:29,Energy,Q01,24.4,1
19/04/2022 10:29,Energy,Q01,24.4025,1
19/04/2022 10:29,Energy,Q01,24.4,1
19/04/2022 10:29,Energy,Q01,24.3975,3
19/04/2022 10:29,Energy,Q01,24.3975,2
19/04/2022 10:29,Energy,Q01,24.395,1
19/04/2022 10:29,Energy,Q01,24.3975,5
19/04/2022 10:30,Energy,Q01,24.395,1
19/04/2022 10:30,Energy,Q01,24.395,1
19/04/2022 10:30,Energy,Q01,24.395,1
19/04/2022 10:30,Energy,Q01,24.3975,1
19/04/2022 10:30,Energy,Q01,24.3975,1
19/04/2022 10:30,Energy,Q01,24.395,2
19/04/2022 10:30,Energy,Q01,24.395,1
19/04/2022 10:30,Energy,Q01,24.385,2
19/04/2022 10:30,Energy,Q01,24.39,1
19/04/2022 10:30,Energy,Q01,24.38,3
19/04/2022 10:30,Energy,Q01,24.38,1
19/04/2022 10:30,Energy,Q01,24.375,7
19/04/2022 10:30,Energy,Q01,24.3825,4
19/04/2022 10:30,Energy,Q01,24.375,5
19/04/2022 10:30,Energy,Q01,24.3775,1
19/04/2022 10:30,Energy,Q01,24.3825,1
19/04/2022 10:30,Energy,Q01,24.375,5
19/04/2022 10:30,Energy,Q01,24.375,2
19/04/2022 10:30,Energy,Q01,24.385,2
19/04/2022 10:30,Energy,Q01,24.38,1
19/04/2022 10:30,Energy,Q01,24.38,6
19/04/2022 10:30,Energy,Q01,24.3775,1
19/04/2022 10:30,Energy,Q01,24.3775,1
19/04/2022 10:30,Energy,Q01,24.3775,7
19/04/2022 10:30,Energy,Q01,24.3825,1
19/04/2022 10:30,Emission - Venue A,DA,20.24375,137
19/04/2022 10:30,Energy,Q01,24.3825,1
19/04/2022 10:30,Energy,Q01,24.3825,1
19/04/2022 10:30,Energy,Q01,24.3825,1
19/04/2022 10:30,Energy,Q01,24.3825,1
19/04/2022 10:30,Energy,Q01,24.375,1
19/04/2022 10:30,Energy,Q01,24.375,3
19/04/2022 10:30,Energy,Q01,24.3775,1
19/04/2022 10:30,Energy,Q01,24.3775,1
19/04/2022 10:30,Energy,Q01,24.375,1
19/04/2022 10:30,Energy,Q01,24.3775,1
19/04/2022 10:30,Energy,Q01,24.3775,5
19/04/2022 10:30,Energy,Q01,24.38,1
19/04/2022 10:30,Energy,Q01,24.38,1
19/04/2022 10:30,Energy,Q01,24.3775,1
19/04/2022 10:31,Energy,Q01,24.3925,1
19/04/2022 10:31,Energy,Q01,24.3925,1
19/04/2022 10:31,Energy,Q01,24.4,1
19/04/2022 10:31,Energy,Q01,24.4,1
19/04/2022 10:31,Energy,Q01,24.395,1
19/04/2022 10:31,Energy,Q01,24.3975,1
19/04/2022 10:31,Energy,Q01,24.4,1
19/04/2022 10:31,Energy,Q01,24.4,3
